"individual","Block","trait","trait_id"
1199,2,3.3930131,"NPQ.TreatD"
1201,4,1.902985075,"NPQ.TreatD"
1204,2,1.203285421,"NPQ.TreatD"
1212,4,2.789655172,"NPQ.TreatD"
1213,2,1.766578249,"NPQ.TreatD"
1221,6,1.899721448,"NPQ.TreatD"
1223,6,1.8675,"NPQ.TreatD"
1227,2,1.612970711,"NPQ.TreatD"
1228,4,1.112087912,"NPQ.TreatD"
1230,2,2.938053097,"NPQ.TreatD"
1231,4,NA,"NPQ.TreatD"
1233,6,3.166666667,"NPQ.TreatD"
1234,6,2.173913043,"NPQ.TreatD"
1235,4,1.302380952,"NPQ.TreatD"
1237,2,1.754208754,"NPQ.TreatD"
1238,2,1.750617284,"NPQ.TreatD"
1240,4,NA,"NPQ.TreatD"
1241,4,NA,"NPQ.TreatD"
1242,2,1.730205279,"NPQ.TreatD"
1243,6,1.264705882,"NPQ.TreatD"
1244,6,1.344748858,"NPQ.TreatD"
1245,4,0.907756813,"NPQ.TreatD"
1246,2,1.193014706,"NPQ.TreatD"
1251,6,4.263888889,"NPQ.TreatD"
1252,6,2.398734177,"NPQ.TreatD"
1253,2,2.638059701,"NPQ.TreatD"
1256,6,1.739018088,"NPQ.TreatD"
1258,4,NA,"NPQ.TreatD"
1261,2,2.190635452,"NPQ.TreatD"
1262,6,3.300813008,"NPQ.TreatD"
1269,6,NA,"NPQ.TreatD"
1270,6,NA,"NPQ.TreatD"
1274,6,1.379385965,"NPQ.TreatD"
1279,2,NA,"NPQ.TreatD"
1281,4,NA,"NPQ.TreatD"
1282,6,2.526666667,"NPQ.TreatD"
1283,2,1.417410714,"NPQ.TreatD"
1284,4,1.609195402,"NPQ.TreatD"
1285,6,4.787234043,"NPQ.TreatD"
1288,6,NA,"NPQ.TreatD"
1292,6,NA,"NPQ.TreatD"
1296,2,NA,"NPQ.TreatD"
1298,4,NA,"NPQ.TreatD"
1299,4,NA,"NPQ.TreatD"
1304,6,2.19941349,"NPQ.TreatD"
1308,6,3.387543253,"NPQ.TreatD"
1309,2,1.822857143,"NPQ.TreatD"
1313,4,NA,"NPQ.TreatD"
1324,4,1.943113772,"NPQ.TreatD"
1325,4,NA,"NPQ.TreatD"
1327,6,2.12539185,"NPQ.TreatD"
1328,2,3.358024691,"NPQ.TreatD"
1331,6,3.208480565,"NPQ.TreatD"
1332,6,2.848484848,"NPQ.TreatD"
1334,6,NA,"NPQ.TreatD"
1337,4,NA,"NPQ.TreatD"
1338,4,1.596638655,"NPQ.TreatD"
1339,2,1.571100917,"NPQ.TreatD"
1343,2,1.429844098,"NPQ.TreatD"
1344,4,2.031545741,"NPQ.TreatD"
1346,2,1.045098039,"NPQ.TreatD"
1351,4,NA,"NPQ.TreatD"
1352,2,1.682692308,"NPQ.TreatD"
1357,4,1.715568862,"NPQ.TreatD"
1359,4,1.336283186,"NPQ.TreatD"
1360,6,NA,"NPQ.TreatD"
1362,6,2.224806202,"NPQ.TreatD"
1363,2,3.173913043,"NPQ.TreatD"
1364,2,2.319148936,"NPQ.TreatD"
1365,4,2.455938697,"NPQ.TreatD"
1366,6,1.852459016,"NPQ.TreatD"
1370,4,1.664935065,"NPQ.TreatD"
1376,2,2.338658147,"NPQ.TreatD"
1377,2,NA,"NPQ.TreatD"
1379,4,2.568421053,"NPQ.TreatD"
1380,2,0.348993289,"NPQ.TreatD"
1381,4,0.492307692,"NPQ.TreatD"
1382,6,1.79616307,"NPQ.TreatD"
1383,2,4.01793722,"NPQ.TreatD"
1384,6,2.649819495,"NPQ.TreatD"
1385,2,0.982570806,"NPQ.TreatD"
1386,4,NA,"NPQ.TreatD"
1387,6,1.402666667,"NPQ.TreatD"
1389,4,NA,"NPQ.TreatD"
1392,2,NA,"NPQ.TreatD"
1393,2,1.918114144,"NPQ.TreatD"
1395,4,1.71957672,"NPQ.TreatD"
1397,6,1.794805195,"NPQ.TreatD"
1399,4,2.052478134,"NPQ.TreatD"
1400,2,1.674863388,"NPQ.TreatD"
1401,2,2.351170569,"NPQ.TreatD"
1408,6,1.543325527,"NPQ.TreatD"
1409,2,NA,"NPQ.TreatD"
1417,2,2.268707483,"NPQ.TreatD"
1418,4,1.94966443,"NPQ.TreatD"
1419,2,2.670926518,"NPQ.TreatD"
1423,4,1.46778043,"NPQ.TreatD"
1424,4,NA,"NPQ.TreatD"
1429,2,1.349665924,"NPQ.TreatD"
1430,2,1.417061611,"NPQ.TreatD"
1433,6,1.045614035,"NPQ.TreatD"
1434,4,1.912912913,"NPQ.TreatD"
1435,2,1.635135135,"NPQ.TreatD"
1436,4,2.337164751,"NPQ.TreatD"
1438,4,1.805157593,"NPQ.TreatD"
1439,6,0.803088803,"NPQ.TreatD"
1441,4,1.683473389,"NPQ.TreatD"
1442,2,NA,"NPQ.TreatD"
1446,2,NA,"NPQ.TreatD"
1447,4,NA,"NPQ.TreatD"
1448,2,3.909836066,"NPQ.TreatD"
1449,6,5.614285714,"NPQ.TreatD"
1450,6,3.070110701,"NPQ.TreatD"
1452,4,1.750750751,"NPQ.TreatD"
1454,6,1.311363636,"NPQ.TreatD"
1455,2,3.835555556,"NPQ.TreatD"
1456,6,1.765273312,"NPQ.TreatD"
1459,6,2.81779661,"NPQ.TreatD"
1461,4,2.925170068,"NPQ.TreatD"
1463,6,2.435606061,"NPQ.TreatD"
1464,6,1.603960396,"NPQ.TreatD"
1466,4,2.580912863,"NPQ.TreatD"
1467,4,1.45014245,"NPQ.TreatD"
1468,6,3.837837838,"NPQ.TreatD"
1469,4,NA,"NPQ.TreatD"
1470,6,1.903141361,"NPQ.TreatD"
1471,2,NA,"NPQ.TreatD"
1476,2,1.41686747,"NPQ.TreatD"
1478,6,NA,"NPQ.TreatD"
1480,4,2.315217391,"NPQ.TreatD"
1481,6,3.28,"NPQ.TreatD"
1482,4,NA,"NPQ.TreatD"
1483,4,NA,"NPQ.TreatD"
1485,2,1.360544218,"NPQ.TreatD"
1494,4,2.358885017,"NPQ.TreatD"
1495,2,1.979710145,"NPQ.TreatD"
1504,2,2.183606557,"NPQ.TreatD"
1505,6,4.676328502,"NPQ.TreatD"
1506,4,NA,"NPQ.TreatD"
1509,2,2.750877193,"NPQ.TreatD"
1511,4,NA,"NPQ.TreatD"
1513,4,0.076923077,"NPQ.TreatD"
1514,2,1.654285714,"NPQ.TreatD"
1517,4,1.973154362,"NPQ.TreatD"
1519,6,2.083591331,"NPQ.TreatD"
1521,6,NA,"NPQ.TreatD"
1525,4,NA,"NPQ.TreatD"
1529,6,1.838283828,"NPQ.TreatD"
1530,2,1.802139037,"NPQ.TreatD"
1531,2,2.858974359,"NPQ.TreatD"
1533,2,1.440389294,"NPQ.TreatD"
1534,4,3.020242915,"NPQ.TreatD"
1540,2,1.037243948,"NPQ.TreatD"
1541,2,1.192389006,"NPQ.TreatD"
1544,6,1.133470226,"NPQ.TreatD"
1548,2,1.793478261,"NPQ.TreatD"
1549,6,1.6,"NPQ.TreatD"
1550,6,NA,"NPQ.TreatD"
1563,6,2.010752688,"NPQ.TreatD"
1564,2,2.534591195,"NPQ.TreatD"
1566,6,1.280254777,"NPQ.TreatD"
1567,4,2.751381215,"NPQ.TreatD"
1568,2,1.3926097,"NPQ.TreatD"
1573,6,NA,"NPQ.TreatD"
1618,6,4.460674157,"NPQ.TreatD"
1619,4,2.116766467,"NPQ.TreatD"
1621,2,NA,"NPQ.TreatD"
1622,4,NA,"NPQ.TreatD"
1662,4,NA,"NPQ.TreatD"
1666,4,2.042735043,"NPQ.TreatD"
2,1,0.429118774,"NPQ.TreatW"
5,3,NA,"NPQ.TreatW"
92,5,0.492610837,"NPQ.TreatW"
93,5,0.491749175,"NPQ.TreatW"
95,1,0.466049383,"NPQ.TreatW"
97,5,0.614173228,"NPQ.TreatW"
156,3,0.545714286,"NPQ.TreatW"
157,5,0.593650794,"NPQ.TreatW"
158,1,NA,"NPQ.TreatW"
293,1,NA,"NPQ.TreatW"
295,3,0.658314351,"NPQ.TreatW"
1196,1,0.620842572,"NPQ.TreatW"
1198,3,NA,"NPQ.TreatW"
1200,5,0.452586207,"NPQ.TreatW"
1202,5,NA,"NPQ.TreatW"
1203,3,0.564971751,"NPQ.TreatW"
1210,3,0.663424125,"NPQ.TreatW"
1211,1,0.654150198,"NPQ.TreatW"
1214,1,0.653753027,"NPQ.TreatW"
1215,3,0.680170576,"NPQ.TreatW"
1216,5,0.643162393,"NPQ.TreatW"
1217,5,0.691588785,"NPQ.TreatW"
1218,5,NA,"NPQ.TreatW"
1219,1,0.558139535,"NPQ.TreatW"
1220,5,0.601208459,"NPQ.TreatW"
1222,5,0.671840355,"NPQ.TreatW"
1224,1,0.652509653,"NPQ.TreatW"
1225,1,0.397790055,"NPQ.TreatW"
1226,3,NA,"NPQ.TreatW"
1229,1,NA,"NPQ.TreatW"
1232,3,0.690802348,"NPQ.TreatW"
1236,5,0.627680312,"NPQ.TreatW"
1239,1,0.605597964,"NPQ.TreatW"
1254,1,0.588528678,"NPQ.TreatW"
1255,5,0.621621622,"NPQ.TreatW"
1257,1,0.531413613,"NPQ.TreatW"
1259,3,0.646551724,"NPQ.TreatW"
1260,5,0.456692913,"NPQ.TreatW"
1264,3,0.616519174,"NPQ.TreatW"
1265,1,0.668367347,"NPQ.TreatW"
1266,5,0.519230769,"NPQ.TreatW"
1267,3,0.538461538,"NPQ.TreatW"
1268,1,0.593052109,"NPQ.TreatW"
1271,5,0.586005831,"NPQ.TreatW"
1272,3,0.625994695,"NPQ.TreatW"
1273,1,0.529147982,"NPQ.TreatW"
1275,1,0.651898734,"NPQ.TreatW"
1276,3,NA,"NPQ.TreatW"
1277,5,NA,"NPQ.TreatW"
1278,3,0.585751979,"NPQ.TreatW"
1280,3,0.626477541,"NPQ.TreatW"
1286,3,0.715217391,"NPQ.TreatW"
1287,5,0.591623037,"NPQ.TreatW"
1289,1,0.706153846,"NPQ.TreatW"
1290,3,NA,"NPQ.TreatW"
1291,3,0.369318182,"NPQ.TreatW"
1294,5,0.565217391,"NPQ.TreatW"
1295,3,0.697270471,"NPQ.TreatW"
1297,5,0.477142857,"NPQ.TreatW"
1300,1,0.635730858,"NPQ.TreatW"
1301,5,NA,"NPQ.TreatW"
1302,3,NA,"NPQ.TreatW"
1303,1,0.707052441,"NPQ.TreatW"
1305,3,0.653395785,"NPQ.TreatW"
1306,5,0.6587473,"NPQ.TreatW"
1307,1,0.582417582,"NPQ.TreatW"
1310,5,0.675555556,"NPQ.TreatW"
1311,3,0.52962963,"NPQ.TreatW"
1312,1,0.631469979,"NPQ.TreatW"
1314,1,0.66730038,"NPQ.TreatW"
1315,1,0.487364621,"NPQ.TreatW"
1316,3,0.586486486,"NPQ.TreatW"
1317,5,NA,"NPQ.TreatW"
1323,3,0.531165312,"NPQ.TreatW"
1326,5,0.484536082,"NPQ.TreatW"
1329,1,0.697594502,"NPQ.TreatW"
1330,3,0.546125461,"NPQ.TreatW"
1333,5,0.515320334,"NPQ.TreatW"
1336,3,0.687782805,"NPQ.TreatW"
1340,3,0.502994012,"NPQ.TreatW"
1341,5,0.636856369,"NPQ.TreatW"
1342,3,NA,"NPQ.TreatW"
1345,3,0.619277108,"NPQ.TreatW"
1347,5,0.656750572,"NPQ.TreatW"
1348,5,0.506072874,"NPQ.TreatW"
1349,3,0.489051095,"NPQ.TreatW"
1350,3,NA,"NPQ.TreatW"
1353,5,NA,"NPQ.TreatW"
1354,5,NA,"NPQ.TreatW"
1355,1,0.674509804,"NPQ.TreatW"
1356,3,0.656455142,"NPQ.TreatW"
1358,5,0.655696203,"NPQ.TreatW"
1361,1,0.429967427,"NPQ.TreatW"
1367,3,0.523809524,"NPQ.TreatW"
1368,1,0.579462103,"NPQ.TreatW"
1369,5,0.580110497,"NPQ.TreatW"
1371,1,NA,"NPQ.TreatW"
1372,5,0.668224299,"NPQ.TreatW"
1373,5,0.623762376,"NPQ.TreatW"
1374,1,0.538983051,"NPQ.TreatW"
1375,3,0.736206897,"NPQ.TreatW"
1378,5,0.571428571,"NPQ.TreatW"
1388,5,0.655011655,"NPQ.TreatW"
1390,3,0.464285714,"NPQ.TreatW"
1391,1,0.589108911,"NPQ.TreatW"
1394,5,0.679156909,"NPQ.TreatW"
1396,1,0.549367089,"NPQ.TreatW"
1398,5,0.524096386,"NPQ.TreatW"
1402,3,0.6352657,"NPQ.TreatW"
1403,1,0.636015326,"NPQ.TreatW"
1407,1,0.505454545,"NPQ.TreatW"
1410,5,0.542124542,"NPQ.TreatW"
1420,5,0.600566572,"NPQ.TreatW"
1421,1,0.576441103,"NPQ.TreatW"
1425,5,0.561959654,"NPQ.TreatW"
1426,1,0.597468354,"NPQ.TreatW"
1427,1,0.63803681,"NPQ.TreatW"
1428,5,0.589385475,"NPQ.TreatW"
1431,1,0.514754098,"NPQ.TreatW"
1432,3,0.565217391,"NPQ.TreatW"
1437,5,0.59478673,"NPQ.TreatW"
1440,3,0.693333333,"NPQ.TreatW"
1443,3,0.647657841,"NPQ.TreatW"
1444,5,NA,"NPQ.TreatW"
1445,3,0.659817352,"NPQ.TreatW"
1451,3,NA,"NPQ.TreatW"
1453,1,0.559171598,"NPQ.TreatW"
1457,5,0.605421687,"NPQ.TreatW"
1458,1,0.389162562,"NPQ.TreatW"
1460,1,0.523287671,"NPQ.TreatW"
1462,1,0.580060423,"NPQ.TreatW"
1465,3,0.62371134,"NPQ.TreatW"
1473,5,0.506493506,"NPQ.TreatW"
1474,1,0.699834163,"NPQ.TreatW"
1475,3,0.655737705,"NPQ.TreatW"
1477,1,0.67826087,"NPQ.TreatW"
1479,1,0.563685637,"NPQ.TreatW"
1484,1,0.613953488,"NPQ.TreatW"
1486,3,0.372013652,"NPQ.TreatW"
1487,3,0.606060606,"NPQ.TreatW"
1488,1,NA,"NPQ.TreatW"
1489,1,0.504761905,"NPQ.TreatW"
1490,5,0.662763466,"NPQ.TreatW"
1491,5,0.613293051,"NPQ.TreatW"
1492,3,0.641089109,"NPQ.TreatW"
1493,3,NA,"NPQ.TreatW"
1496,3,0.672877847,"NPQ.TreatW"
1497,5,NA,"NPQ.TreatW"
1498,1,0.699490662,"NPQ.TreatW"
1499,5,0.610644258,"NPQ.TreatW"
1500,1,0.575892857,"NPQ.TreatW"
1507,3,0.559659091,"NPQ.TreatW"
1508,5,0.53125,"NPQ.TreatW"
1510,1,0.434554974,"NPQ.TreatW"
1512,1,0.697792869,"NPQ.TreatW"
1516,3,0.548484848,"NPQ.TreatW"
1518,3,0.709796673,"NPQ.TreatW"
1520,1,0.567264574,"NPQ.TreatW"
1526,5,0.530405405,"NPQ.TreatW"
1527,1,0.658181818,"NPQ.TreatW"
1528,3,0.511811024,"NPQ.TreatW"
1532,3,0.587765957,"NPQ.TreatW"
1535,5,0.526315789,"NPQ.TreatW"
1542,5,0.583850932,"NPQ.TreatW"
1543,1,0.638603696,"NPQ.TreatW"
1545,5,NA,"NPQ.TreatW"
1546,5,0.643678161,"NPQ.TreatW"
1547,3,0.559270517,"NPQ.TreatW"
1561,1,0.571428571,"NPQ.TreatW"
1562,5,0.605970149,"NPQ.TreatW"
1565,1,0.643652561,"NPQ.TreatW"
1569,3,0.651020408,"NPQ.TreatW"
1570,5,0.560126582,"NPQ.TreatW"
1571,3,0.577348066,"NPQ.TreatW"
1572,1,0.665966387,"NPQ.TreatW"
1574,3,NA,"NPQ.TreatW"
1575,1,0.565217391,"NPQ.TreatW"
1620,1,0.711571675,"NPQ.TreatW"
1623,3,0.647916667,"NPQ.TreatW"
1624,5,0.577464789,"NPQ.TreatW"
1625,5,0.612732095,"NPQ.TreatW"
1626,3,0.511864407,"NPQ.TreatW"
1663,3,0.640703518,"NPQ.TreatW"
1664,1,0.66,"NPQ.TreatW"
1665,5,0.555873926,"NPQ.TreatW"
1700,1,0.574675325,"NPQ.TreatW"
1,4,1.941926996,"PA.TreatD"
3,2,1.439141818,"PA.TreatD"
4,2,2.12734505,"PA.TreatD"
91,6,1.644641773,"PA.TreatD"
94,2,1.265101811,"PA.TreatD"
96,6,1.970420074,"PA.TreatD"
159,6,1.608582278,"PA.TreatD"
160,4,1.680860088,"PA.TreatD"
294,4,2.192230886,"PA.TreatD"
893,6,1.816856387,"PA.TreatD"
1195,4,0.992925513,"PA.TreatD"
1197,6,1.270576828,"PA.TreatD"
1199,2,1.543434621,"PA.TreatD"
1201,4,1.615237238,"PA.TreatD"
1204,2,1.499211708,"PA.TreatD"
1212,4,0.868163913,"PA.TreatD"
1213,2,1.50093264,"PA.TreatD"
1221,6,1.6033377,"PA.TreatD"
1223,6,1.45307708,"PA.TreatD"
1227,2,2.056860473,"PA.TreatD"
1228,4,1.546203079,"PA.TreatD"
1230,2,1.743937611,"PA.TreatD"
1231,4,2.038561644,"PA.TreatD"
1233,6,2.192751976,"PA.TreatD"
1234,6,1.915829033,"PA.TreatD"
1235,4,1.016715947,"PA.TreatD"
1237,2,1.357424825,"PA.TreatD"
1238,2,1.521985497,"PA.TreatD"
1240,4,1.596507092,"PA.TreatD"
1241,4,1.337265891,"PA.TreatD"
1242,2,2.131894784,"PA.TreatD"
1243,6,1.893770261,"PA.TreatD"
1244,6,1.535727925,"PA.TreatD"
1245,4,1.476674806,"PA.TreatD"
1246,2,2.149867958,"PA.TreatD"
1251,6,1.544859706,"PA.TreatD"
1252,6,2.135416667,"PA.TreatD"
1253,2,1.887443417,"PA.TreatD"
1256,6,2.585291975,"PA.TreatD"
1258,4,1.660711149,"PA.TreatD"
1261,2,1.480158168,"PA.TreatD"
1262,6,1.858409131,"PA.TreatD"
1269,6,NA,"PA.TreatD"
1270,6,NA,"PA.TreatD"
1274,6,NA,"PA.TreatD"
1279,2,NA,"PA.TreatD"
1281,4,NA,"PA.TreatD"
1282,6,2.09012807,"PA.TreatD"
1283,2,1.558859528,"PA.TreatD"
1284,4,1.295179839,"PA.TreatD"
1285,6,NA,"PA.TreatD"
1288,6,NA,"PA.TreatD"
1292,6,NA,"PA.TreatD"
1296,2,3.029437034,"PA.TreatD"
1298,4,NA,"PA.TreatD"
1299,4,NA,"PA.TreatD"
1304,6,2.270750434,"PA.TreatD"
1308,6,2.278422325,"PA.TreatD"
1309,2,1.762802777,"PA.TreatD"
1313,4,1.336853554,"PA.TreatD"
1324,4,1.437406459,"PA.TreatD"
1325,4,1.813434898,"PA.TreatD"
1327,6,2.147712334,"PA.TreatD"
1328,2,1.761399069,"PA.TreatD"
1331,6,1.738553471,"PA.TreatD"
1332,6,1.837162744,"PA.TreatD"
1334,6,1.39181323,"PA.TreatD"
1337,4,1.893384995,"PA.TreatD"
1338,4,1.624918143,"PA.TreatD"
1339,2,1.648814181,"PA.TreatD"
1343,2,1.335074738,"PA.TreatD"
1344,4,NA,"PA.TreatD"
1346,2,1.320393964,"PA.TreatD"
1351,4,2.199490174,"PA.TreatD"
1352,2,1.63846535,"PA.TreatD"
1357,4,1.3990491,"PA.TreatD"
1359,4,1.172893157,"PA.TreatD"
1360,6,1.467360362,"PA.TreatD"
1362,6,NA,"PA.TreatD"
1363,2,1.70748006,"PA.TreatD"
1364,2,1.181781732,"PA.TreatD"
1365,4,1.904842729,"PA.TreatD"
1366,6,1.917197922,"PA.TreatD"
1370,4,2.34355627,"PA.TreatD"
1376,2,1.181868548,"PA.TreatD"
1377,2,NA,"PA.TreatD"
1379,4,0.912949451,"PA.TreatD"
1380,2,2.203926205,"PA.TreatD"
1381,4,1.777050263,"PA.TreatD"
1382,6,1.552255919,"PA.TreatD"
1383,2,1.668098845,"PA.TreatD"
1384,6,1.558954036,"PA.TreatD"
1385,2,1.55609967,"PA.TreatD"
1386,4,1.89665426,"PA.TreatD"
1387,6,2.161768638,"PA.TreatD"
1389,4,1.356109122,"PA.TreatD"
1392,2,2.965313735,"PA.TreatD"
1393,2,1.701863106,"PA.TreatD"
1395,4,1.013871751,"PA.TreatD"
1397,6,2.238281424,"PA.TreatD"
1399,4,2.142369925,"PA.TreatD"
1400,2,1.169253104,"PA.TreatD"
1401,2,2.003099779,"PA.TreatD"
1408,6,2.20015315,"PA.TreatD"
1409,2,1.56157713,"PA.TreatD"
1417,2,2.324882378,"PA.TreatD"
1418,4,1.81889593,"PA.TreatD"
1419,2,2.088754878,"PA.TreatD"
1423,4,1.919986118,"PA.TreatD"
1424,4,2.313073582,"PA.TreatD"
1429,2,1.107999596,"PA.TreatD"
1430,2,NA,"PA.TreatD"
1433,6,2.115930119,"PA.TreatD"
1434,4,2.135774971,"PA.TreatD"
1435,2,2.682523861,"PA.TreatD"
1436,4,1.230605628,"PA.TreatD"
1438,4,1.68104549,"PA.TreatD"
1439,6,1.408867207,"PA.TreatD"
1441,4,1.586453214,"PA.TreatD"
1442,2,1.768926662,"PA.TreatD"
1446,2,2.057825407,"PA.TreatD"
1447,4,1.373316926,"PA.TreatD"
1448,2,0.982623399,"PA.TreatD"
1449,6,NA,"PA.TreatD"
1450,6,1.770716628,"PA.TreatD"
1452,4,1.341232227,"PA.TreatD"
1454,6,2.393852155,"PA.TreatD"
1455,2,1.885090491,"PA.TreatD"
1456,6,2.035345296,"PA.TreatD"
1459,6,2.327787872,"PA.TreatD"
1461,4,1.3187951,"PA.TreatD"
1463,6,2.341090519,"PA.TreatD"
1464,6,1.596776815,"PA.TreatD"
1466,4,1.556322345,"PA.TreatD"
1467,4,1.880424773,"PA.TreatD"
1468,6,1.786094131,"PA.TreatD"
1469,4,1.804295943,"PA.TreatD"
1470,6,1.52186492,"PA.TreatD"
1471,2,1.66536155,"PA.TreatD"
1476,2,1.402502915,"PA.TreatD"
1478,6,NA,"PA.TreatD"
1480,4,1.475921133,"PA.TreatD"
1481,6,1.234535225,"PA.TreatD"
1482,4,1.456627707,"PA.TreatD"
1483,4,NA,"PA.TreatD"
1485,2,1.378358349,"PA.TreatD"
1494,4,2.043027133,"PA.TreatD"
1495,2,1.727903687,"PA.TreatD"
1504,2,1.861439494,"PA.TreatD"
1505,6,1.933063581,"PA.TreatD"
1506,4,1.711106861,"PA.TreatD"
1509,2,1.692673233,"PA.TreatD"
1511,4,1.499200995,"PA.TreatD"
1513,4,NA,"PA.TreatD"
1514,2,1.178988767,"PA.TreatD"
1517,4,1.956916272,"PA.TreatD"
1519,6,2.031866225,"PA.TreatD"
1521,6,2.596222009,"PA.TreatD"
1525,4,1.229238499,"PA.TreatD"
1529,6,1.70254972,"PA.TreatD"
1530,2,1.651556564,"PA.TreatD"
1531,2,1.691967915,"PA.TreatD"
1533,2,2.115733445,"PA.TreatD"
1534,4,1.878356927,"PA.TreatD"
1540,2,1.669662569,"PA.TreatD"
1541,2,1.17298295,"PA.TreatD"
1544,6,2.227851348,"PA.TreatD"
1548,2,1.881371953,"PA.TreatD"
1549,6,2.383366295,"PA.TreatD"
1550,6,3.357832774,"PA.TreatD"
1563,6,1.555233737,"PA.TreatD"
1564,2,0.983703237,"PA.TreatD"
1566,6,1.554720604,"PA.TreatD"
1567,4,2.963775388,"PA.TreatD"
1568,2,1.963999039,"PA.TreatD"
1573,6,NA,"PA.TreatD"
1618,6,1.327729559,"PA.TreatD"
1619,4,1.139402229,"PA.TreatD"
1621,2,1.993892656,"PA.TreatD"
1622,4,1.273875199,"PA.TreatD"
1662,4,1.895191623,"PA.TreatD"
1666,4,1.495541269,"PA.TreatD"
2,1,7.9497,"PA.TreatW"
5,3,7.2102,"PA.TreatW"
92,5,3.3234,"PA.TreatW"
93,5,7.96,"PA.TreatW"
95,1,12.6259,"PA.TreatW"
97,5,8.3702,"PA.TreatW"
156,3,8.0764,"PA.TreatW"
157,5,8.8391,"PA.TreatW"
158,1,NA,"PA.TreatW"
293,1,1.4725,"PA.TreatW"
295,3,4.5712,"PA.TreatW"
1196,1,24.9282,"PA.TreatW"
1198,3,6.6264,"PA.TreatW"
1200,5,6.214,"PA.TreatW"
1202,5,6.5884,"PA.TreatW"
1203,3,7.0096,"PA.TreatW"
1210,3,20.5533,"PA.TreatW"
1211,1,17.0484,"PA.TreatW"
1214,1,9.2506,"PA.TreatW"
1215,3,15.0805,"PA.TreatW"
1216,5,4.5862,"PA.TreatW"
1217,5,6.102,"PA.TreatW"
1218,5,NA,"PA.TreatW"
1219,1,6.0004,"PA.TreatW"
1220,5,22.6482,"PA.TreatW"
1222,5,2.4255,"PA.TreatW"
1224,1,6.423,"PA.TreatW"
1225,1,5.9339,"PA.TreatW"
1226,3,5.1859,"PA.TreatW"
1229,1,13.4904,"PA.TreatW"
1232,3,6.8616,"PA.TreatW"
1236,5,6.5236,"PA.TreatW"
1239,1,NA,"PA.TreatW"
1254,1,19.7289,"PA.TreatW"
1255,5,14.11,"PA.TreatW"
1257,1,12.2139,"PA.TreatW"
1259,3,11.6906,"PA.TreatW"
1260,5,7.4977,"PA.TreatW"
1264,3,8.411,"PA.TreatW"
1265,1,9.958,"PA.TreatW"
1266,5,NA,"PA.TreatW"
1267,3,1.8865,"PA.TreatW"
1268,1,6.0046,"PA.TreatW"
1271,5,6.4761,"PA.TreatW"
1272,3,NA,"PA.TreatW"
1273,1,7.5113,"PA.TreatW"
1275,1,14.6263,"PA.TreatW"
1276,3,NA,"PA.TreatW"
1277,5,NA,"PA.TreatW"
1278,3,13.0597,"PA.TreatW"
1280,3,7.062,"PA.TreatW"
1286,3,6.029,"PA.TreatW"
1287,5,15.962,"PA.TreatW"
1289,1,20.9501,"PA.TreatW"
1290,3,NA,"PA.TreatW"
1291,3,7.4941,"PA.TreatW"
1294,5,29.4121,"PA.TreatW"
1295,3,12.6907,"PA.TreatW"
1297,5,10.495,"PA.TreatW"
1300,1,17.0015,"PA.TreatW"
1301,5,NA,"PA.TreatW"
1302,3,4.2816,"PA.TreatW"
1303,1,5.3639,"PA.TreatW"
1305,3,5.0906,"PA.TreatW"
1306,5,5.0346,"PA.TreatW"
1307,1,12.3692,"PA.TreatW"
1310,5,14.5289,"PA.TreatW"
1311,3,13.8006,"PA.TreatW"
1312,1,15.7239,"PA.TreatW"
1314,1,14.597,"PA.TreatW"
1315,1,6.0319,"PA.TreatW"
1316,3,4.455,"PA.TreatW"
1317,5,NA,"PA.TreatW"
1323,3,8.4353,"PA.TreatW"
1326,5,11.1695,"PA.TreatW"
1329,1,9.8303,"PA.TreatW"
1330,3,4.0366,"PA.TreatW"
1333,5,7.1809,"PA.TreatW"
1336,3,9.6499,"PA.TreatW"
1340,3,1.8716,"PA.TreatW"
1341,5,6.3419,"PA.TreatW"
1342,3,NA,"PA.TreatW"
1345,3,4.7459,"PA.TreatW"
1347,5,15.3017,"PA.TreatW"
1348,5,8.2383,"PA.TreatW"
1349,3,NA,"PA.TreatW"
1350,3,10.1185,"PA.TreatW"
1353,5,NA,"PA.TreatW"
1354,5,3.155,"PA.TreatW"
1355,1,9.2684,"PA.TreatW"
1356,3,4.9025,"PA.TreatW"
1358,5,NA,"PA.TreatW"
1361,1,9.3059,"PA.TreatW"
1367,3,5.27,"PA.TreatW"
1368,1,3.6196,"PA.TreatW"
1369,5,5.3839,"PA.TreatW"
1371,1,NA,"PA.TreatW"
1372,5,3.4125,"PA.TreatW"
1373,5,13.0922,"PA.TreatW"
1374,1,5.5295,"PA.TreatW"
1375,3,11.6383,"PA.TreatW"
1378,5,3.2044,"PA.TreatW"
1388,5,7.7153,"PA.TreatW"
1390,3,3.9652,"PA.TreatW"
1391,1,11.0236,"PA.TreatW"
1394,5,9.708,"PA.TreatW"
1396,1,9.5699,"PA.TreatW"
1398,5,5.8958,"PA.TreatW"
1402,3,6.7334,"PA.TreatW"
1403,1,15.221,"PA.TreatW"
1407,1,5.1019,"PA.TreatW"
1410,5,4.3787,"PA.TreatW"
1420,5,6.6055,"PA.TreatW"
1421,1,NA,"PA.TreatW"
1425,5,17.2324,"PA.TreatW"
1426,1,16.0793,"PA.TreatW"
